activity,ATS5m,AATS1v,AATS7v,AATS8v,AATS6e,AATS1p,AATS8p,AATS1i,ATSC4m,ATSC8v,ATSC1e,AATSC4m,AATSC8v,AATSC0p,AATSC6i,MATS4m,MATS8v,MATS6i,MATS4s,GATS6c,GATS3e,GATS4e,GATS1i,GATS4s,GATS5s,VE1_Dzs,VE2_Dzs,VE3_Dzs,BCUTp.1l,BCUTp.1h,nBondsT,SpMax1_Bhm,SpMax2_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax4_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin4_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax4_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin4_Bhp,SpMax2_Bhi,SpMax4_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin7_Bhi,SpMin2_Bhs,SpMin4_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP1,C3SP2,SCH.4,SCH.5,SCH.6,SCH.7,VCH.4,VCH.5,VCH.6,VCH.7,VC.5,SPC.6,VPC.4,VPC.6,ASP.1,ASP.6,ASP.7,VE3_Dt,ntsC,naasC,ntN,StsC,SdssC,StN,SdO,minHBa,minsssCH,mintsC,mindssC,mintN,minsF,maxHBa,maxtsC,maxtN,maxsF,gmax,MAXDP,MAXDP2,SIC2,CIC2,BIC2,BIC4,ZMIC1,ZMIC2,ZMIC3,MLogP,MDEC.22,MDEO.11,MDEN.12,MDEN.13,MDEN.22,TopoPSA,MWC7,MWC8,MWC9,MWC10,SRW5,SRW7,SRW8,SRW10,TSRW,WTPT.4,MACCSFP41
Inhibitor,0.180475417,0.288343997,0.332224992,0.617012628,0.120520687,0.267577774,0.549468582,0.323271781,0.390788441,0.612098797,0.772500771,0.414535696,0.355282288,0.219446043,0.628298255,0.341692692,0.392858367,0.409360771,0.367365909,0.34486829,0.724911068,0.521202466,0.431397559,0.612264461,0.330844344,0.276737979,0.172979421,0.962252666,0.344414899,0.494196523,0.25,0.135122356,0.17242199,0.688502458,0.789749084,0.91669476,0.878515927,0.791102953,0.810587715,0.860655933,0.789973092,0.867917127,0.870829011,0.737148136,0.772152326,0.887619332,0.778162612,0.817550561,0.834827986,0.84754209,0.687078756,0.731496352,0.768776141,0.854758796,0.788531402,0.866284621,0.872759664,0.755645042,0.904174018,0.779427565,0.799590439,0.700220822,0.852660999,0.876533878,0.831998637,0.667393468,0.25,0.75,0.28530802,0.343555222,0.400105041,0.330153176,0.333643366,0.365101213,0.315616424,0.16231275,0.09535207,0.335451394,0.28503444,0.179507933,0.256851102,0.211994419,0.199099564,0.885452484,0.25,0.666666667,0.25,0.27215809,0.903005331,0.233931018,0.041796595,0.32692698,0.911280632,0.706715923,0.539484205,0.884581623,0.993889559,0.993528265,0.671512264,0.884581623,0.993889559,0.991600583,0.979299036,0.979299036,0.640718556,0.313507913,0.664450022,0.686796003,0.123810235,0.08604458,0.088572555,0.735294118,0.725655006,0,0.016865849,0.068739333,0.060708313,0.057584778,0.743102943,0.758116625,0.755268483,0.750779001,0.491856045,0.659202092,0.703898311,0.767952891,0.769561323,0.063683788,1
Inhibitor,0.148345971,0.284455176,0.415191522,0.666312691,0.114763046,0.253421068,0.581196317,0.369860622,0.388263241,0.47707825,0.752430725,0.412009242,0.27829876,0.197013636,0.677704521,0.329246982,0.31510968,0.493143965,0.397869764,0.232678245,0.431339292,0.486237018,0.580458092,0.440946824,0.442172566,0.262031624,0.163786982,0.960558295,0.31940233,0.337628332,0.25,0.095095245,0.16402881,0.649343455,0.599024209,0.8781942,0.887451685,0.53355248,0.789189467,0.802001337,0.620045002,0.830047522,0.874610971,0.483195573,0.733691109,0.835715998,0.58734512,0.793415223,0.842542511,0.752747778,0.456527848,0.714761505,0.831678163,0.79458972,0.633564227,0.833583875,0.874146288,0.713845908,0.857037367,0.592380799,0.779783157,0.672928927,0.796863105,0.908401031,0.748564038,0.688987839,0.25,0.625,0,0,0.24766096,0.191938455,0,0,0.171739133,0.083355188,0.069819098,0.258897608,0.227090662,0.120261037,0.35594189,0.30663982,0.288529255,0.928975295,0.25,0.583333333,0.25,0.281480443,0.895439302,0.233360723,0.080333411,0.329874657,0.876527826,0.73092338,0.477217281,0.882425122,0,0.824747912,0.694513874,0.882425122,0,0.772547021,0.748567205,0.748567205,0.657637546,0.297002125,0.680176948,0.747955241,0.144375014,0.09029907,0.088212208,0.676470588,0.686848292,0.035510966,0.015901275,0.092223493,0.040472208,0.085291041,0.663915463,0.67200497,0.665875242,0.658053863,0,0,0.634631836,0.687645828,0.683969517,0.090703817,1
Inhibitor,0.136892722,0.37623736,0.443207301,0.757394303,0.174744987,0.315412256,0.653214404,0.360474433,0.397564922,0.468390529,0.789467303,0.410267415,0.256245125,0.182420528,0.647901172,0.31753586,0.290451303,0.436910649,0.309262149,0.569647726,0.443628407,0.598060613,0.45240361,0.593620178,0.372275549,0.395335495,0.26123127,0.974523589,0.3446615,0.30547837,0.25,0.114542515,0.171020874,0.655018656,0.595322448,0.861080033,0.887308704,0.52765141,0.798201517,0.800278301,0.609825645,0.812568547,0.874908005,0.578467097,0.769945579,0.836807768,0.57312854,0.772222303,0.841529751,0.703737042,0.442992654,0.71383478,0.926397065,0.793048679,0.616468171,0.828774258,0.874565269,0.75299024,0.859984091,0.571614048,0.758288061,0.637694788,0.794747929,0.917790676,0.752765025,0.664880272,0.25,0.625,0,0.171777611,0.380121662,0.256280485,0,0.055476905,0.20130589,0.090532816,0.054458923,0.237541028,0.193528758,0.106416538,0.272216007,0.291009759,0.285449379,0.95574963,0.25,0.666666667,0.25,0.2830994,0.904507321,0.233267833,0.040466152,0.335513279,0.885787139,0.735127342,0.555798049,0.882073868,0,0.823756603,0.698508424,0.882073868,0,0.771260439,0.746326514,0.746326514,0.641432892,0.297536296,0.625243473,0.655790966,0.131110786,0.096874802,0.103783164,0.617647059,0.625378729,0,0.03107526,0.068739333,0.221666969,0.083661853,0.666140291,0.675102196,0.670320369,0.662872852,0.491856045,0.659202092,0.626254671,0.679007514,0.682321508,0.068620207,1
Inhibitor,0.139240964,0.244776804,0.382054922,0.670115224,0.191107992,0.222177568,0.591750282,0.437769697,0.381358452,0.48381667,0.751531837,0.410228409,0.28153426,0.19896116,0.630048773,0.32790708,0.318117456,0.413506124,0.346535197,0.668058609,0.687552653,0.614391526,0.484889564,0.554360985,0.311896123,0.011904816,0.007866509,0.87171028,0.344293348,0.293542126,0.25,0.092417676,0.165319434,0.657934001,0.56119073,0.862362622,0.881947173,0.51735863,0.776969901,0.808839526,0.614715899,0.810858884,0.875796117,0.474925983,0.726193494,0.842667411,0.574855442,0.772379081,0.841771801,0.735847451,0.443272649,0.698842568,0.732621437,0.797911909,0.634824312,0.815481599,0.87830291,0.699582017,0.863633353,0.575872528,0.75842391,0.635403753,0.810497373,0.871838853,0.728290881,0.736649656,0.25,0.5,0,0,0.253551245,0.203192685,0,0,0.224050554,0.104316791,0.06317173,0.25731354,0.237495975,0.124276457,0.325840429,0.311391652,0.290415501,0.955652239,0.25,0.416666667,0.25,0.268404626,0.893679694,0.232180285,0.07823275,0.319786414,0.905169738,0.696969261,0.482832853,0.877961438,0.980467274,0.979312356,0.662251113,0.877961438,0.980467274,0.973150298,0.947166295,0.947166295,0.516910203,0.410874568,0.536972675,0.670708101,0.138661678,0.111396728,0.101646118,0.617647059,0.698905147,0.015955226,0.023391029,0.068739333,0.088382592,0.072921276,0.652636757,0.664165761,0.660362294,0.655555239,0,0,0.627801965,0.686692,0.681667124,0.061445832,1
Inhibitor,0.133748794,0.302518702,0.372350056,0.605997322,0.18150023,0.236685687,0.525371953,0.352704818,0.410280432,0.675982907,0.754830142,0.4178123,0.40161278,0.209849725,0.648002491,0.359459825,0.44147092,0.445384612,0.323470087,0.439815248,0.743000017,0.529368044,0.440311392,0.600022681,0.503328392,0.166429267,0.116638831,0.951784519,0.344347399,0.348017227,0.25,0.093063249,0.165324552,0.645410609,0.562615373,0.858991064,0.783235642,0.520281329,0.778118723,0.788148236,0.615767674,0.803059236,0.754159388,0.477834637,0.725470196,0.832798854,0.576866607,0.772094065,0.68893732,0.706244106,0.445455729,0.700059993,0.652733627,0.768932302,0.636035713,0.808399443,0.775972122,0.695486961,0.850582333,0.578401186,0.759595278,0.682792332,0.738390197,0.84769171,0.733086256,0.670802606,0.25,0.5,0,0.210383748,0.253551245,0.197629482,0,0.226483516,0.176541458,0.086915975,0.062395621,0.260271062,0.215745117,0.116849615,0.295977861,0.284077044,0.281082354,0.931110974,0.25,0.416666667,0.25,0.267098462,0.885935628,0.231705672,0.077391223,0.31855938,0.719191495,0.693577531,0.404467244,0.876166746,0.978830831,0.977579155,0.659028335,0.876166746,0.978830831,0.970900843,0.943248677,0.943248677,0.637139261,0.300943565,0.659639626,0.729528874,0.11162642,0.084822106,0.0856857,0.558823529,0.585841693,0.015955226,0.009331593,0.068739333,0,0.067289513,0.648708216,0.663239872,0.660517866,0.657623854,0.491856045,0.637329405,0.613528269,0.676233457,0.675549418,0.133202555,1
Inhibitor,0.161995062,0.271847845,0.379546169,0.597491212,0.194433436,0.22427627,0.533392938,0.347060084,0.385229648,0.481939647,0.760354639,0.407662598,0.292170237,0.211581342,0.662419726,0.321863869,0.328733709,0.468846421,0.314978864,0.499241321,0.72132932,0.52865123,0.45972022,0.593169858,0.429671567,0.224988932,0.14866903,0.957978451,0.344406831,0.410027326,0.25,0.098040575,0.168501203,0.652321443,0.580966593,0.887967077,0.784707923,0.554880678,0.799077315,0.789764557,0.635296116,0.828535107,0.759143096,0.503062641,0.74512309,0.840030897,0.60336626,0.799347142,0.691339448,0.729114227,0.475084455,0.721472948,0.656899576,0.769685974,0.655832714,0.829419347,0.782670013,0.718075872,0.857094756,0.608290462,0.785291985,0.721914879,0.797485289,0.843807095,0.761188517,0.72088874,0.25,0.625,0,0.210383748,0.243828448,0.202149694,0,0.226483516,0.172527669,0.09115384,0.073613627,0.297230454,0.243377934,0.139590595,0.312860001,0.266894341,0.25819426,0.893487092,0.25,0.5,0.25,0.268337041,0.886741452,0.232676157,0.078895227,0.320431742,0.717968733,0.696793761,0.40763858,0.87983652,0.986331079,0.985522872,0.662084355,0.87983652,0.986331079,0.98121069,0.961204153,0.961204153,0.690887761,0.26607208,0.731009521,0.728762077,0.110145503,0.072006589,0.082811276,0.617647059,0.579670702,0.015955226,0.009331593,0.068739333,0,0.067289513,0.681197071,0.695159098,0.691938641,0.687958033,0.491856045,0.637329405,0.641574204,0.70509707,0.704601322,0.133300263,1
Inhibitor,0.147284683,0.331570211,0.418541187,0.671287603,0.099568417,0.310682368,0.592711116,0.276406416,0.401650592,0.301585526,0.777522074,0.417477292,0.191445603,0.214137304,0.729162654,0.347225057,0.23091144,0.600166517,0.359012063,0.239256489,0.428956431,0.504865524,0.47007189,0.558346908,0.343341856,0.350206985,0.231411084,0.970965843,0.344705619,0.479495016,0.25,0.137128054,0.166112664,0.683423345,0.755923053,0.934729133,0.891632305,0.770516355,0.799433142,0.852448718,0.761844048,0.864658241,0.912297443,0.746666307,0.751854251,0.882547991,0.736834583,0.815790575,0.861964376,0.811747382,0.662977644,0.725822525,0.824167803,0.847240969,0.762606063,0.850698848,0.920901359,0.736615284,0.899872196,0.735064454,0.795100326,0.684152933,0.868193567,0.907054145,0.770325957,0.688802232,0.25,0.625,0.28530802,0.312033443,0.514767513,0.389692229,0.333643366,0.353349405,0.393453085,0.182036302,0.074612123,0.282063856,0.245644845,0.15339486,0.188297653,0.214659607,0.2145755,0.974366582,0.25,0.666666667,0.25,0.286249509,0.906671057,0.234277625,0.041298082,0.340874255,0.894172668,0.743307265,0.57929943,0.885892275,0,0.8419075,0.706280881,0.885892275,0,0.794817794,0.787353652,0.787353652,0.599945035,0.339955065,0.604250966,0.690771107,0.128066906,0.090407572,0.086966259,0.735294118,0.814940092,0,0.017418974,0.068739333,0.060708313,0.057584778,0.725603763,0.738712243,0.736196341,0.730652826,0.491856045,0.678176857,0.684957921,0.744810043,0.748621913,0.067652735,1
Inhibitor,0.153639091,0.28189528,0.381861725,0.603895538,0.112411599,0.265443747,0.552724675,0.364486569,0.402137067,0.562743458,0.774315835,0.421093285,0.331768657,0.212626935,0.685389572,0.365688936,0.369406103,0.509875503,0.443389846,0.192693378,0.39213633,0.31989614,0.48605081,0.30350331,0.431652012,0.305818579,0.196466615,0.966170421,0.131415762,0.419107102,0.25,0.136283024,0.16643301,0.63991787,0.651297656,0.920626169,0.890697415,0.754682947,0.799414517,0.79906002,0.697283313,0.851817776,0.883744788,0.73767576,0.753558607,0.831276696,0.689955535,0.812283421,0.848710784,0.779319749,0.645526696,0.725671601,0.834179576,0.792619135,0.712789298,0.840351738,0.886270968,0.739664291,0.85543815,0.695850157,0.792586887,0.721249693,0.845615427,0.882134028,0.805437379,0.73163018,0.25,0.75,0,0.140255832,0.375260263,0.339548752,0,0.07596488,0.256790103,0.150363738,0.080541208,0.309352615,0.267540194,0.167520366,0.253198494,0.239270454,0.22237961,0.960597508,0.25,0.75,0.25,0.284734955,0.905873316,0.234179698,0.041482075,0.339116491,0.887825086,0.739374407,0.57063478,0.885521977,0.806597816,0.845921849,0.70254393,0.885521977,0.806597816,0.800027863,0.796427431,0.796427431,0.610778047,0.335482843,0.627460269,0.666998108,0.116777668,0.09603559,0.095925896,0.705882353,0.629063237,0,0.017418974,0.097212098,0.060708313,0.051560803,0.718389027,0.731909028,0.728603742,0.723560513,0.491856045,0.678176857,0.666457624,0.727711561,0.731275341,0.031037193,1
Inhibitor,0.158685381,0.268816095,0.383131763,0.599744245,0.110475741,0.258667822,0.552037725,0.361456353,0.362774919,0.52220246,0.775922481,0.406372517,0.312734704,0.213582961,0.679652553,0.308592376,0.350497643,0.499838977,0.444954379,0.23545493,0.417347562,0.316151398,0.493658013,0.292124106,0.392270827,0.233590824,0.146009614,0.956993234,0.133672563,0.421929205,0.25,0.135135675,0.166272349,0.640275432,0.652088548,0.920865265,0.87507456,0.751791326,0.799314598,0.799441566,0.698806527,0.852181681,0.875145334,0.730110372,0.752778454,0.832720858,0.690703783,0.812343742,0.806297379,0.831357426,0.643620281,0.725615785,0.831336692,0.793017667,0.714497598,0.840702291,0.874841817,0.73859587,0.857778032,0.696421491,0.792622389,0.725575867,0.840794684,0.884710013,0.819746199,0.756965368,0.25,0.75,0,0.140255832,0.322275983,0.282624325,0,0.07596488,0.207561903,0.11954407,0.080541208,0.302993828,0.272701781,0.165938743,0.268080644,0.247773989,0.232926068,0.963535278,0.25,0.75,0.25,0.285198972,0.90607979,0.234433344,0.041586716,0.339674314,0.888514817,0.740579324,0.572877394,0.886481108,0.804977489,0.84820487,0.703688827,0.886481108,0.804977489,0.802990909,0.801587828,0.801587828,0.547466463,0.392147596,0.560884521,0.68086319,0.130257467,0.112689032,0.101131487,0.735294118,0.692558989,0,0.017418974,0.094619308,0.060708313,0.051560803,0.718657143,0.730747625,0.726575505,0.720636294,0.491856045,0.69493253,0.66201957,0.718113757,0.724151422,0.031037479,1
Inhibitor,0.170021991,0.296477993,0.429900762,0.691362606,0.125631251,0.282422568,0.610336305,0.339628187,0.352440196,0.281588228,0.775873543,0.401976359,0.196273416,0.216488866,0.738489171,0.290876071,0.234919873,0.601942248,0.350504761,0.352708226,0.749103409,0.623536881,0.461546333,0.592691281,0.248729515,0.294031567,0.178952495,0.963283259,0.344341888,0.493727937,0.25,0.136790509,0.172766324,0.691037285,0.755535825,0.916555265,0.878270742,0.771882009,0.810960299,0.855441005,0.763769993,0.867369611,0.880098176,0.745822592,0.774275705,0.885499749,0.737669005,0.817081022,0.832405099,0.928148311,0.664857209,0.73170726,0.839870617,0.849322529,0.766328556,0.865682644,0.881240008,0.758609689,0.901970988,0.735795268,0.799117211,0.796872492,0.837328708,0.879372024,0.995658883,0.751163624,0.25,0.625,0.28530802,0.312033443,0.441181376,0.362378707,0.333643366,0.353349405,0.337743967,0.172860037,0.089117884,0.342371144,0.310901836,0.182022957,0.177225651,0.214493923,0.204836474,0.980105268,0.25,0.666666667,0.25,0.272971192,0.903072887,0.234149588,0.041536395,0.327129283,0.915167025,0.708827313,0.540217968,0.885408119,0.993889802,0.993528523,0.673518479,0.885408119,0.993889802,0.991600917,0.979299618,0.979299618,0.517773764,0.418375462,0.523808726,0.703675895,0.145192172,0.119345081,0.100261343,0.764705882,0.885425105,0,0.017418974,0.094619308,0.060708313,0.051560803,0.768516033,0.781257626,0.776142408,0.769466366,0.491856045,0.69493253,0.726517033,0.785025952,0.790533342,0.031111749,1
Inhibitor,0.141038244,0.26709465,0.401289018,0.600913088,0.069391073,0.267899762,0.558520374,0.338327964,0.356561196,0.414323611,0.782781721,0.401573657,0.260802023,0.207226879,0.681817077,0.281694375,0.29973358,0.501630826,0.402048318,0.131734663,0.54492837,0.576067088,0.586045022,0.502975325,0.460448825,0.349719351,0.231088863,0.970924945,0.344767442,0.426951701,0.25,0.137502717,0.166640062,0.640573814,0.651382466,0.920664249,0.890726152,0.760412126,0.799665111,0.79992082,0.69799211,0.852162549,0.883548947,0.745073062,0.75454833,0.831574807,0.690201892,0.812307978,0.848725518,0.727748408,0.65017089,0.725849054,0.848774227,0.7933934,0.713792253,0.84085084,0.885786843,0.740764975,0.855227712,0.696039088,0.792600461,0.669283594,0.865285558,0.895834312,0.775912305,0.730373799,0.25,0.75,0,0.140255832,0.35581467,0.372168045,0,0.07596488,0.243239789,0.170754138,0.125634735,0.343875553,0.313563199,0.193950679,0.210320272,0.225289139,0.207147518,0.965474427,0.25,0.75,0.25,0.286140825,0.906716678,0.23429047,0.041529915,0.341033446,0.863588171,0.743025044,0.579794942,0.885940847,0,0.846965605,0.706012718,0.885940847,0,0.801382515,0.798786673,0.798786673,0.627757116,0.321539741,0.646561628,0.638583976,0.108454349,0.088450139,0.09219211,0.735294118,0.484271518,0,0.017418974,0.097212098,0.060708313,0.051560803,0.728441495,0.742820272,0.740366066,0.735588953,0.491856045,0.678176857,0.676971238,0.742029449,0.744911439,0.031035647,1
Inhibitor,0.18605713,0.265978363,0.349207313,0.54288775,0.109091115,0.27744412,0.513094286,0.321097034,0.405342237,0.565912596,0.807351345,0.422170869,0.335040111,0.208464662,0.672053338,0.364715541,0.372755115,0.481176789,0.403116188,0.373439989,0.502043201,0.593302381,0.462208027,0.534738137,0.556251999,0.332931538,0.213884757,0.968734943,0.34608438,0.483350252,0.25,0.134208258,0.166865022,0.695246683,0.785295646,0.942009988,0.903360106,0.764551791,0.803053969,0.872431577,0.793259982,0.87422902,0.882493096,0.724422528,0.756579212,0.898890767,0.772946851,0.821979365,0.851904276,0.833453035,0.661506306,0.729250193,0.732492487,0.860828304,0.794418618,0.860057156,0.874593786,0.743238786,0.916372662,0.772571507,0.800654801,0.739775774,0.899497792,0.893625602,0.862400195,0.724212685,0.25,0.75,0.28530802,0.343555222,0.396891005,0.332542782,0.333643366,0.345329579,0.300698437,0.172273659,0.097394566,0.322193609,0.284883148,0.193774285,0.266378235,0.200606267,0.19362475,0.948287183,0.25,0.666666667,0.25,0.287882301,0.907102199,0.235780051,0.042708694,0.345065344,0.821265439,0.747547153,0.583982273,0.891573516,0,0.872684012,0.710309567,0.891573516,0,0.834761451,0.856918931,0.856918931,0.56764044,0.375411353,0.583632187,0.767368645,0.137757808,0.0831334,0.069531946,0.764705882,0.578247166,0,0.025572367,0.068739333,0.229463043,0.061265538,0.733365772,0.748306202,0.746580136,0.742182118,0.491856045,0.659202092,0.687006039,0.750525646,0.752060556,0.031145155,1
Inhibitor,0.153537703,0.284778923,0.396702758,0.601909267,0.112802733,0.265846444,0.553116581,0.345617889,0.428365435,0.403405745,0.801210329,0.431606564,0.25603961,0.199723002,0.695771282,0.404588102,0.293588626,0.530436495,0.394736042,0.22214698,0.459083129,0.445649695,0.482131363,0.529489197,0.489103879,0.286399425,0.189248086,0.965062108,0.344797943,0.434770277,0.25,0.131041249,0.165862552,0.641671917,0.663248011,0.923118707,0.848593577,0.719140861,0.798233594,0.800651716,0.707467385,0.853261759,0.832412127,0.699183748,0.750060753,0.834982574,0.700617341,0.812746832,0.797276377,0.72999228,0.615651236,0.724748076,0.775882708,0.793848229,0.722235954,0.841350659,0.833434421,0.735695976,0.855662987,0.706231815,0.792919033,0.729084411,0.854931604,0.879530218,0.781236271,0.733931952,0.25,0.75,0,0.38216136,0.343906725,0.295319358,0,0.29442857,0.226362906,0.118375101,0.077540932,0.285003684,0.246205871,0.147937289,0.263718437,0.238083023,0.235339537,0.882641455,0.25,0.666666667,0.25,0.285544156,0.906367499,0.234280904,0.041707882,0.340376207,0.849720475,0.741475668,0.576002344,0.885904675,0,0.850848464,0.704540521,0.885904675,0,0.806421928,0.80756324,0.80756324,0.686801855,0.27063032,0.709393422,0.672294483,0.114632876,0.06819083,0.083136626,0.676470588,0.579670702,0,0.025572367,0.068739333,0.229463043,0.07054789,0.701603021,0.714212268,0.71150048,0.706041117,0.624492146,0.747337236,0.644203187,0.703957857,0.711181247,0.066922092,1
Inhibitor,0.163682395,0.241291173,0.306360524,0.634914579,0.125533965,0.233111787,0.567461065,0.36644087,0.438430896,0.461867071,0.803122944,0.437236789,0.277982043,0.197798284,0.677500708,0.426921682,0.315633707,0.492465534,0.429676738,0.313231815,0.448249499,0.378104876,0.528542256,0.490712159,0.44533955,0.328140914,0.216830183,0.96905559,0.344774032,0.461234415,0.25,0.13109226,0.165631326,0.634397411,0.681677982,0.926970855,0.814536599,0.729188499,0.798288147,0.790511917,0.722168243,0.856549093,0.821084626,0.698590048,0.7486634,0.825377199,0.717426118,0.813850468,0.745805651,0.795352016,0.626239698,0.724876203,0.706599039,0.781057252,0.735424452,0.844053201,0.831844044,0.733613755,0.849827054,0.722685758,0.79375933,0.691026995,0.889272782,0.833534777,0.791098445,0.701768368,0.25,0.75,0,0.171777611,0.290922444,0.230824371,0,0.067945055,0.17851175,0.093588417,0.094922993,0.286607542,0.247886525,0.157379459,0.33349456,0.239374921,0.24634236,0.939504556,0.25,0.666666667,0.25,0.285042082,0.90585141,0.234146034,0.041534161,0.339250944,0.856403417,0.740171926,0.57039685,0.885394679,0,0.84705824,0.703301722,0.885394679,0,0.801502742,0.798996059,0.798996059,0.679139815,0.279344602,0.71026248,0.603837483,0.11059188,0.070497296,0.094908619,0.676470588,0.484271518,0,0.025572367,0.068739333,0.229463043,0.07054789,0.68060261,0.69478408,0.693945319,0.690097434,0.491856045,0.659202092,0.626373911,0.688111646,0.689663166,0.063684695,1
